"year","month","discount","returned","sales_month"
"2018","3","0.20",NULL,"4158.91"
"2018","3","0.40",NULL,"287.91"
"2018","3","0.20",NULL,"157.92"
"2018","3","0.30",NULL,"386.68"
"2018","3","0.20",NULL,"882.19"
"2018","3","0.40",NULL,"189.88"
"2018","3","0.70",NULL,"2.04"
"2018","3","0.00",NULL,"51.73"
"2018","3","0.20",NULL,"11.99"
"2018","3","0.50",NULL,"145.98"
"2018","3","0.00",NULL,"199.90"
"2018","3","0.70",NULL,"72.29"
"2018","3","0.20",NULL,"158.54"
"2018","3","0.00",NULL,"41.26"
"2018","3","0.20",NULL,"21.88"
"2018","3","0.00",NULL,"1811.71"
"2018","3","0.20",NULL,"67.64"
"2018","3","0.00",NULL,"76.92"
"2018","3","0.40",NULL,"836.59"
"2018","3","0.20",NULL,"101.82"
"2018","3","0.00",NULL,"59.52"
"2018","3","0.20",NULL,"3930.07"
"2018","3","0.00",NULL,"319.76"
"2018","3","0.00","Yes","134.85"
"2018","3","0.40",NULL,"158.38"
"2018","3","0.00",NULL,"52.86"
"2018","3","0.00","Yes","166.44"
"2018","3","0.20",NULL,"55.73"
"2018","3","0.00",NULL,"697.16"
"2018","3","0.80",NULL,"8.86"
"2018","3","0.00","Yes","13.90"
"2018","3","0.20",NULL,"146.42"
"2018","3","0.00",NULL,"60.51"
"2018","3","0.20","Yes","31.98"
"2018","3","0.00",NULL,"140.84"
"2018","3","0.10",NULL,"328.00"
"2018","3","0.20",NULL,"29.80"
"2018","3","0.00",NULL,"32.54"
"2018","3","0.20",NULL,"146.35"
"2018","3","0.40","Yes","280.78"
"2018","3","0.20","Yes","41.90"
"2018","3","0.00",NULL,"11.21"
"2018","3","0.20",NULL,"184.39"
"2018","3","0.00",NULL,"58.58"
"2018","3","0.40",NULL,"431.94"
"2018","3","0.20","Yes","167.89"
"2018","3","0.70",NULL,"472.26"
"2018","3","0.20",NULL,"196.78"
"2018","3","0.00",NULL,"16.74"
"2018","3","0.30",NULL,"637.90"
"2018","3","0.00",NULL,"481.32"
"2018","3","0.20",NULL,"10.08"
"2018","3","0.00",NULL,"431.94"
"2018","3","0.20",NULL,"45.53"
"2018","3","0.80",NULL,"2.33"
"2018","3","0.20",NULL,"41.33"
"2018","3","0.00",NULL,"459.95"
"2018","3","0.70",NULL,"9.70"
"2019","3","0.20",NULL,"164.79"
"2019","3","0.00",NULL,"46.20"
"2019","3","0.30",NULL,"933.41"
"2019","3","0.20",NULL,"34.76"
"2019","3","0.00",NULL,"1057.00"
"2019","3","0.20",NULL,"93.49"
"2019","3","0.00",NULL,"671.93"
"2019","3","0.20",NULL,"274.06"
"2019","3","0.00",NULL,"222.55"
"2019","3","0.40",NULL,"53.98"
"2019","3","0.00",NULL,"53.73"
"2019","3","0.20",NULL,"479.98"
"2019","3","0.00",NULL,"517.14"
"2019","3","0.70",NULL,"18.53"
"2019","3","0.20",NULL,"140.74"
"2019","3","0.00",NULL,"16.02"
"2019","3","0.70",NULL,"5.19"
"2019","3","0.00",NULL,"987.03"
"2019","3","0.20",NULL,"25.92"
"2019","3","0.00",NULL,"7.31"
"2019","3","0.20",NULL,"64.38"
"2019","3","0.00","Yes","21.56"
"2019","3","0.00",NULL,"20.70"
"2019","3","0.20",NULL,"657.50"
"2019","3","0.00",NULL,"333.87"
"2019","3","0.20",NULL,"4.93"
"2019","3","0.80",NULL,"33.62"
"2019","3","0.00",NULL,"45.68"
"2019","3","0.00","Yes","19.40"
"2019","3","0.20",NULL,"161.18"
"2019","3","0.00",NULL,"509.64"
"2019","3","0.20",NULL,"552.52"
"2019","3","0.00",NULL,"64.12"
"2019","3","0.20",NULL,"7.99"
"2019","3","0.00",NULL,"72.80"
"2019","3","0.70",NULL,"12.29"
"2019","3","0.00",NULL,"15.25"
"2019","3","0.00","Yes","795.48"
"2019","3","0.00",NULL,"214.95"
"2019","3","0.20","Yes","107.65"
"2019","3","0.20",NULL,"143.96"
"2019","3","0.00",NULL,"57.06"
"2019","3","0.20",NULL,"959.98"
"2019","3","0.00",NULL,"8.26"
"2019","3","0.60",NULL,"82.52"
"2019","3","0.20",NULL,"8.86"
"2019","3","0.00",NULL,"355.64"
"2019","3","0.00","Yes","1049.44"
"2019","3","0.00",NULL,"2999.95"
"2019","3","0.20",NULL,"14.62"
"2019","3","0.00",NULL,"544.78"
"2019","3","0.20",NULL,"34.36"
"2019","3","0.00",NULL,"238.00"
"2019","3","0.70",NULL,"5.72"
"2019","3","0.00",NULL,"110.96"
"2019","3","0.20",NULL,"1332.50"
"2019","3","0.00",NULL,"185.00"
"2019","3","0.20",NULL,"803.99"
"2019","3","0.00",NULL,"267.69"
"2019","3","0.20",NULL,"74.12"
"2019","3","0.20","Yes","10.27"
"2019","3","0.70",NULL,"68.74"
"2019","3","0.20","Yes","532.72"
"2019","3","0.00",NULL,"61.00"
"2019","3","0.20",NULL,"6.98"
"2019","3","0.00",NULL,"221.92"
"2019","3","0.00","Yes","26.72"
"2019","3","0.00",NULL,"81.40"
"2019","3","0.20",NULL,"196.78"
"2019","3","0.00",NULL,"258.78"
"2019","3","0.20",NULL,"13.33"
"2019","3","0.00",NULL,"1841.11"
"2019","3","0.30",NULL,"209.99"
"2019","3","0.00",NULL,"359.32"
"2019","3","0.80","Yes","13.78"
"2019","3","0.20",NULL,"10.90"
"2019","3","0.00",NULL,"469.99"
"2019","3","0.60",NULL,"103.50"
"2019","3","0.20",NULL,"490.06"
"2019","3","0.80",NULL,"12.22"
"2019","3","0.20",NULL,"9.14"
"2019","3","0.00","Yes","13.90"
"2019","3","0.00",NULL,"18.69"
"2019","3","0.00","Yes","265.93"
"2019","3","0.10",NULL,"271.76"
"2019","3","0.00",NULL,"107.44"
"2019","3","0.20",NULL,"15.55"
"2019","3","0.00",NULL,"277.40"
"2019","3","0.20",NULL,"8.54"
"2019","3","0.00",NULL,"69.93"
"2019","3","0.20",NULL,"679.43"
"2019","3","0.00",NULL,"27.12"
"2019","3","0.00","Yes","32.48"
"2019","3","0.20",NULL,"185.92"
"2019","3","0.00",NULL,"111.96"
"2019","3","0.20",NULL,"479.98"
"2019","3","0.00",NULL,"240.64"
"2019","3","0.80",NULL,"182.99"
"2019","3","0.20",NULL,"211.17"
"2019","3","0.00",NULL,"965.82"
"2019","3","0.20",NULL,"94.18"
"2019","3","0.00",NULL,"168.78"
"2019","3","0.20",NULL,"5.25"
"2019","3","0.00",NULL,"93.74"
"2019","3","0.00","Yes","20.04"
"2019","3","0.20",NULL,"51.26"
"2019","3","0.00","Yes","26.38"
"2019","3","0.00",NULL,"869.56"
"2019","3","0.00","Yes","117.34"
"2019","3","0.20",NULL,"39.99"
"2019","3","0.00",NULL,"1189.80"
"2019","3","0.20",NULL,"2571.16"
"2019","3","0.00",NULL,"66.92"
"2019","3","0.40",NULL,"154.76"
"2019","3","0.30",NULL,"600.56"
"2019","3","0.20",NULL,"48.78"
"2019","3","0.00","Yes","20.04"
"2019","3","0.00",NULL,"63.88"
"2019","3","0.20",NULL,"206.38"
"2019","3","0.20","Yes","170.35"
"2019","3","0.00",NULL,"13.02"
"2019","3","0.20",NULL,"56.70"
"2019","3","0.00",NULL,"99.54"
"2019","3","0.20",NULL,"2.46"
"2019","3","0.00",NULL,"22.14"
"2019","3","0.80",NULL,"87.17"
"2019","3","0.00",NULL,"986.44"
"2019","3","0.10",NULL,"207.85"
"2019","3","0.00","Yes","13999.96"
"2019","3","0.80",NULL,"0.56"
"2019","3","0.00",NULL,"167.39"
"2019","3","0.30",NULL,"1023.33"
"2019","3","0.00",NULL,"5.78"
"2019","3","0.20",NULL,"15.01"
"2019","3","0.00",NULL,"18.75"
"2019","3","0.70",NULL,"13.09"
"2019","3","0.00",NULL,"725.84"
"2019","3","0.20",NULL,"54.22"
"2019","3","0.40",NULL,"776.85"
"2019","3","0.30",NULL,"211.25"
"2019","3","0.20",NULL,"159.98"
"2019","3","0.20","Yes","399.67"
"2019","3","0.40",NULL,"44.38"
"2019","3","0.00",NULL,"8.94"
"2019","3","0.80",NULL,"13.47"
"2019","3","0.20",NULL,"34.34"
"2019","3","0.00","Yes","12.96"
"2019","3","0.20",NULL,"26.88"
"2019","3","0.40",NULL,"481.35"
"2019","3","0.20",NULL,"128.50"
"2019","3","0.00",NULL,"1852.89"
"2019","3","0.20",NULL,"70.46"
"2019","3","0.00",NULL,"234.11"
"2019","3","0.20",NULL,"27.82"
"2019","3","0.00","Yes","71.97"
"2019","3","0.30",NULL,"205.33"
"2019","3","0.20",NULL,"23.83"
"2019","3","0.00",NULL,"1130.70"
"2019","3","0.20",NULL,"257.57"
"2019","3","0.00",NULL,"127.96"
"2019","3","0.80",NULL,"2.69"
"2019","3","0.00",NULL,"27.08"
"2019","3","0.00","Yes","2.91"
"2019","3","0.30",NULL,"89.77"
"2019","3","0.00",NULL,"91.59"
"2019","3","0.20",NULL,"29.76"
"2019","3","0.00",NULL,"286.93"
"2016","4","0.70",NULL,"509.97"
"2016","4","0.00",NULL,"497.61"
"2016","4","0.00","Yes","52.55"
"2016","4","0.20",NULL,"401.97"
"2016","4","0.00",NULL,"1165.29"
"2016","4","0.30",NULL,"401.59"
"2016","4","0.00",NULL,"216.32"
"2016","4","0.30",NULL,"744.10"
"2016","4","0.00",NULL,"549.67"
"2016","4","0.20",NULL,"17.09"
"2016","4","0.00",NULL,"110.61"
"2016","4","0.20",NULL,"78.29"
"2016","4","0.00",NULL,"499.32"
"2016","4","0.30",NULL,"317.06"
"2016","4","0.00","Yes","91.96"
"2016","4","0.20",NULL,"6.91"
"2016","4","0.00",NULL,"87.08"
"2016","4","0.20",NULL,"227.98"
"2016","4","0.00",NULL,"22.96"
"2016","4","0.20",NULL,"26.72"
"2016","4","0.00",NULL,"270.91"
"2016","4","0.20",NULL,"49.79"
"2016","4","0.00",NULL,"17.94"
"2016","4","0.30",NULL,"281.37"
"2016","4","0.20",NULL,"16.52"
"2016","4","0.00",NULL,"47.79"
"2016","4","0.20",NULL,"28.20"
"2016","4","0.70",NULL,"44.91"
"2016","4","0.20",NULL,"149.35"
"2016","4","0.30",NULL,"281.37"
"2016","4","0.00",NULL,"1692.11"
"2016","4","0.20",NULL,"1363.06"
"2016","4","0.00",NULL,"262.14"
"2016","4","0.20",NULL,"1487.04"
"2016","4","0.00",NULL,"667.62"
"2016","4","0.20",NULL,"308.50"
"2016","4","0.00",NULL,"70.95"
"2016","4","0.40",NULL,"71.93"
"2016","4","0.00",NULL,"233.13"
"2016","4","0.00","Yes","55.48"
"2016","4","0.40",NULL,"154.76"
"2016","4","0.00",NULL,"159.98"
"2016","4","0.20",NULL,"39.07"
"2016","4","0.40",NULL,"172.11"
"2016","4","0.00",NULL,"28.99"
"2016","4","0.20",NULL,"20.74"
"2016","4","0.00",NULL,"48.91"
"2016","4","0.20",NULL,"2.69"
"2016","4","0.00",NULL,"828.84"
"2016","4","0.20",NULL,"207.53"
"2016","4","0.00",NULL,"303.25"
"2016","4","0.20",NULL,"261.27"
"2016","4","0.00",NULL,"106.96"
"2016","4","0.20",NULL,"1219.06"
"2016","4","0.00",NULL,"299.97"
"2016","4","0.00","Yes","12.60"
"2016","4","0.20",NULL,"585.91"
"2016","4","0.00","Yes","21.40"
"2016","4","0.20",NULL,"177.57"
"2016","4","0.00",NULL,"186.68"
"2016","4","0.20",NULL,"99.92"
"2016","4","0.00",NULL,"5.47"
"2016","4","0.20",NULL,"2073.52"
"2016","4","0.00",NULL,"839.04"
"2016","4","0.20",NULL,"385.58"
"2016","4","0.00",NULL,"4180.16"
"2016","4","0.20",NULL,"17.86"
"2016","4","0.00",NULL,"1215.92"
"2016","4","0.20",NULL,"116.78"
"2016","4","0.00",NULL,"512.30"
"2016","4","0.70",NULL,"2.50"
"2016","4","0.20",NULL,"44.84"
"2016","4","0.70",NULL,"7.49"
"2016","4","0.00",NULL,"50.84"
"2016","4","0.20",NULL,"43.79"
"2016","4","0.00",NULL,"435.90"
"2017","4","0.20",NULL,"258.58"
"2017","4","0.00",NULL,"1308.27"
"2017","4","0.20",NULL,"7.58"
"2017","4","0.00","Yes","14.67"
"2017","4","0.20",NULL,"63.94"
"2017","4","0.00","Yes","52.76"
"2017","4","0.70",NULL,"55.47"
"2017","4","0.00",NULL,"1471.49"
"2017","4","0.00","Yes","61.96"
"2017","4","0.40",NULL,"191.52"
"2017","4","0.20",NULL,"577.89"
"2017","4","0.80",NULL,"8.65"
"2017","4","0.20",NULL,"90.31"
"2017","4","0.30",NULL,"408.42"
"2017","4","0.10",NULL,"186.73"
"2017","4","0.00",NULL,"3812.97"
"2017","4","0.80",NULL,"19.57"
"2017","4","0.00",NULL,"1196.86"
"2017","4","0.00","Yes","595.38"
"2017","4","0.20",NULL,"74.35"
"2017","4","0.00",NULL,"323.37"
"2017","4","0.20",NULL,"831.94"
"2017","4","0.80",NULL,"9.16"
"2017","4","0.00",NULL,"9.48"
"2017","4","0.80",NULL,"32.19"
"2017","4","0.20",NULL,"239.98"
"2017","4","0.00",NULL,"85.14"
"2017","4","0.20","Yes","19.80"
"2017","4","0.80",NULL,"6.90"
"2017","4","0.00",NULL,"25.99"
"2017","4","0.50",NULL,"352.45"
"2017","4","0.00",NULL,"6.48"
"2017","4","0.20",NULL,"710.83"
"2017","4","0.00",NULL,"11.16"
"2017","4","0.20",NULL,"71.98"
"2017","4","0.00",NULL,"42.24"
"2017","4","0.20",NULL,"7.97"
"2017","4","0.00",NULL,"99.60"
"2017","4","0.10",NULL,"127.76"
"2017","4","0.30",NULL,"609.98"
"2017","4","0.00",NULL,"14.98"
"2017","4","0.80",NULL,"310.39"
"2017","4","0.00",NULL,"37.68"
"2017","4","0.70",NULL,"157.79"
"2017","4","0.00",NULL,"10.71"
"2017","4","0.40",NULL,"118.78"
"2017","4","0.20",NULL,"393.04"
"2017","4","0.00",NULL,"38.22"
"2017","4","0.20",NULL,"26.46"
"2017","4","0.00",NULL,"25.92"
"2017","4","0.80",NULL,"463.25"
"2017","4","0.20",NULL,"31.10"
"2017","4","0.00",NULL,"1379.92"
"2017","4","0.20",NULL,"25.49"
"2017","4","0.00","Yes","469.95"
"2017","4","0.20",NULL,"111.70"
"2017","4","0.00",NULL,"75.84"
"2017","4","0.20",NULL,"47.98"
"2017","4","0.40",NULL,"14.85"
"2017","4","0.20",NULL,"12.58"
"2017","4","0.00","Yes","947.17"
"2017","4","0.80",NULL,"12.18"
"2017","4","0.00",NULL,"133.12"
"2017","4","0.80",NULL,"9.65"
"2017","4","0.20",NULL,"311.98"
"2017","4","0.00",NULL,"10.95"
"2017","4","0.20",NULL,"50.35"
"2017","4","0.00",NULL,"406.60"
"2017","4","0.20",NULL,"289.98"
"2017","4","0.00",NULL,"117.27"
"2017","4","0.00","Yes","191.96"
"2017","4","0.20",NULL,"54.53"
"2017","4","0.00",NULL,"536.14"
"2017","4","0.20","Yes","13.94"
"2017","4","0.20",NULL,"7.87"
"2017","4","0.00",NULL,"5.56"
"2017","4","0.20",NULL,"65.67"
"2017","4","0.00",NULL,"569.64"
"2017","4","0.20",NULL,"614.50"
"2017","4","0.70",NULL,"10.43"
"2017","4","0.00","Yes","142.04"
"2017","4","0.00",NULL,"460.13"
"2017","4","0.20",NULL,"128.61"
"2017","4","0.30",NULL,"213.12"
"2017","4","0.00",NULL,"599.98"
"2017","4","0.20",NULL,"975.14"
"2017","4","0.00","Yes","209.88"
"2017","4","0.20",NULL,"35.21"
"2017","4","0.40",NULL,"41.99"
"2017","4","0.30",NULL,"211.37"
"2017","4","0.20",NULL,"1439.97"
"2017","4","0.00",NULL,"179.58"
"2017","4","0.40",NULL,"1022.97"
"2017","4","0.20",NULL,"847.70"
"2017","4","0.00",NULL,"75.18"
"2017","4","0.20",NULL,"18.67"
"2017","4","0.00",NULL,"199.96"
"2017","4","0.00","Yes","21.30"
"2017","4","0.20",NULL,"88.78"
"2017","4","0.00","Yes","12.96"
"2017","4","0.20",NULL,"10.42"
"2017","4","0.00",NULL,"106.50"
"2017","4","0.20",NULL,"42.05"
"2017","4","0.00",NULL,"180.96"
"2017","4","0.20",NULL,"43.56"
"2017","4","0.00",NULL,"40.01"
"2017","4","0.20",NULL,"892.22"
"2017","4","0.00",NULL,"262.68"
"2017","4","0.80",NULL,"1.48"
"2017","4","0.00",NULL,"272.40"
"2017","4","0.10",NULL,"644.08"
"2017","4","0.20",NULL,"54.82"
"2017","4","0.00",NULL,"6.16"
"2017","4","0.20",NULL,"221.02"
"2017","4","0.00",NULL,"21.34"
"2017","4","0.20",NULL,"66.04"
"2017","4","0.00","Yes","287.97"
"2017","4","0.00",NULL,"21.99"
"2017","4","0.00","Yes","34.65"
"2017","4","0.30",NULL,"56.69"
"2017","4","0.20",NULL,"214.50"
"2017","4","0.00",NULL,"31.40"
"2017","4","0.80",NULL,"4.31"
"2017","4","0.20",NULL,"241.57"
"2017","4","0.30",NULL,"128.06"
"2017","4","0.00",NULL,"206.43"
"2017","4","0.20",NULL,"98.11"
"2017","4","0.20","Yes","639.97"
"2017","4","0.00",NULL,"231.43"
"2018","4","0.20",NULL,"258.70"
"2018","4","0.00",NULL,"27.81"
"2018","4","0.20",NULL,"108.34"
"2018","4","0.00",NULL,"7.76"
"2018","4","0.20",NULL,"9.82"
"2018","4","0.50","Yes","1272.63"
"2018","4","0.20","Yes","29.47"
"2018","4","0.00",NULL,"35.12"
"2018","4","0.20",NULL,"302.23"
"2018","4","0.60",NULL,"30.34"
"2018","4","0.00",NULL,"579.51"
"2018","4","0.20",NULL,"15.55"
"2018","4","0.00",NULL,"10.95"
"2018","4","0.20",NULL,"79.12"
"2018","4","0.20","Yes","383.80"
"2018","4","0.20",NULL,"78.30"
"2018","4","0.00",NULL,"31.02"
"2018","4","0.20",NULL,"556.67"
"2018","4","0.20",NULL,"13.57"
"2018","4","0.00",NULL,"350.76"
"2018","4","0.20",NULL,"767.94"
"2018","4","0.00",NULL,"263.88"
"2018","4","0.20",NULL,"55.92"
"2018","4","0.30",NULL,"344.37"
"2018","4","0.00",NULL,"52.83"
"2018","4","0.20",NULL,"1329.53"
"2018","4","0.00",NULL,"5.46"
"2018","4","0.20",NULL,"3.59"
"2018","4","0.70",NULL,"121.10"
"2018","4","0.00",NULL,"15.48"
"2018","4","0.20",NULL,"1325.76"
"2018","4","0.00",NULL,"459.88"
"2018","4","0.20",NULL,"588.78"
"2018","4","0.20","Yes","185.38"
"2018","4","0.00",NULL,"1518.74"
"2018","4","0.00","Yes","20.04"
"2018","4","0.70",NULL,"120.57"
"2018","4","0.20",NULL,"431.93"
"2018","4","0.60",NULL,"22.61"
"2018","4","0.20",NULL,"145.42"
"2018","4","0.00",NULL,"37.94"
"2018","4","0.20",NULL,"1570.65"
"2018","4","0.00",NULL,"22.83"
"2018","4","0.20",NULL,"769.18"
"2018","4","0.60",NULL,"127.88"
"2018","4","0.20",NULL,"31.56"
"2018","4","0.40",NULL,"82.80"
"2018","4","0.20",NULL,"23.95"
"2018","4","0.00",NULL,"168.06"
"2018","4","0.40",NULL,"205.18"
"2018","4","0.00",NULL,"191.10"
"2018","4","0.20",NULL,"23.20"
"2018","4","0.10",NULL,"1317.49"
"2018","4","0.20","Yes","23.56"
"2018","4","0.00","Yes","64.96"
"2018","4","0.00",NULL,"24.70"
"2018","4","0.20","Yes","78.27"
"2018","4","0.00",NULL,"282.16"
"2018","4","0.20",NULL,"24.62"
"2018","4","0.00",NULL,"11.90"
"2018","4","0.20",NULL,"33.49"
"2018","4","0.00",NULL,"572.58"
"2018","4","0.20",NULL,"467.43"
"2018","4","0.00",NULL,"113.76"
"2018","4","0.80",NULL,"1088.79"
"2018","4","0.00",NULL,"404.28"
"2018","4","0.20",NULL,"933.54"
"2018","4","0.00","Yes","99.99"
"2018","4","0.00",NULL,"17.04"
"2018","4","0.20",NULL,"100.66"
"2018","4","0.00",NULL,"12.96"
"2018","4","0.30",NULL,"95.98"
"2018","4","0.80",NULL,"44.85"
"2018","4","0.20",NULL,"207.99"
"2018","4","0.00",NULL,"90.92"
"2018","4","0.40",NULL,"118.78"
"2018","4","0.00",NULL,"54.90"
"2018","4","0.20",NULL,"1121.57"
"2018","4","0.00",NULL,"194.25"
"2018","4","0.20",NULL,"7.71"
"2018","4","0.70",NULL,"189.59"
"2018","4","0.20",NULL,"230.38"
"2018","4","0.00",NULL,"40.99"
"2018","4","0.70",NULL,"3.11"
"2018","4","0.20",NULL,"123.09"
"2018","4","0.20",NULL,"257.50"
"2018","4","0.00",NULL,"517.90"
"2018","4","0.20",NULL,"36.74"
"2018","4","0.80",NULL,"48.79"
"2018","4","0.00",NULL,"30.00"
"2018","4","0.20",NULL,"41.57"
"2018","4","0.00",NULL,"43.90"
"2018","4","0.20",NULL,"26.94"
"2018","4","0.00",NULL,"9171.90"
"2018","4","0.20",NULL,"36.79"
"2018","4","0.00",NULL,"1358.65"
"2018","4","0.20",NULL,"416.78"
"2018","4","0.00",NULL,"419.78"
"2018","4","0.20",NULL,"49.30"
"2018","4","0.20","Yes","638.29"
"2018","4","0.00",NULL,"3.28"
"2018","4","0.20","Yes","251.52"
"2018","4","0.20",NULL,"36.62"
"2018","4","0.00",NULL,"128.68"
"2018","4","0.20",NULL,"158.37"
"2018","4","0.70","Yes","28.49"
"2018","4","0.00","Yes","12.96"
"2018","4","0.00",NULL,"157.01"
"2018","4","0.70",NULL,"4.90"
"2018","4","0.00",NULL,"25.30"
"2018","4","0.20",NULL,"102.34"
"2018","4","0.00",NULL,"31.56"
"2018","4","0.10",NULL,"1093.39"
"2018","4","0.20",NULL,"97.50"
"2018","4","0.00",NULL,"28.80"
"2018","4","0.70",NULL,"8.90"
"2018","4","0.20","Yes","13.21"
"2018","4","0.20",NULL,"61.06"
"2019","4","0.20",NULL,"7.06"
"2019","4","0.00",NULL,"138.53"
"2019","4","0.20",NULL,"2.38"
"2019","4","0.00",NULL,"39.96"
"2019","4","0.20",NULL,"494.27"
"2019","4","0.00","Yes","24.14"
"2019","4","0.70",NULL,"11.76"
"2019","4","0.00",NULL,"121.94"
"2019","4","0.20",NULL,"66.67"
"2019","4","0.00",NULL,"46.02"
"2019","4","0.00","Yes","66.36"
"2019","4","0.70",NULL,"6.03"
"2019","4","0.20",NULL,"20.81"
"2019","4","0.20","Yes","218.35"
"2019","4","0.20",NULL,"14.59"
"2019","4","0.00","Yes","7.38"
"2019","4","0.20",NULL,"258.07"
"2019","4","0.00",NULL,"41.95"
"2019","4","0.00","Yes","23.04"
"2019","4","0.20","Yes","92.88"
"2019","4","0.20",NULL,"400.70"
"2019","4","0.00",NULL,"244.55"
"2019","4","0.80",NULL,"43.37"
"2019","4","0.20",NULL,"41.73"
"2019","4","0.00",NULL,"965.10"
"2019","4","0.20",NULL,"211.87"
"2019","4","0.80",NULL,"2.93"
"2019","4","0.00",NULL,"360.00"
"2019","4","0.20",NULL,"410.82"
"2019","4","0.00",NULL,"487.18"
"2019","4","0.20",NULL,"344.98"
"2019","4","0.00",NULL,"106.32"
"2019","4","0.20",NULL,"553.75"
"2019","4","0.00",NULL,"551.90"
"2019","4","0.80",NULL,"26.05"
"2019","4","0.20","Yes","8.90"
"2019","4","0.20",NULL,"68.70"
"2019","4","0.40",NULL,"620.61"
"2019","4","0.00",NULL,"2734.08"
"2019","4","0.20",NULL,"67.59"
"2019","4","0.00",NULL,"44.73"
"2019","4","0.20",NULL,"256.25"
"2019","4","0.00",NULL,"205.92"
"2019","4","0.60",NULL,"14.56"
"2019","4","0.00",NULL,"62.96"
"2019","4","0.20",NULL,"20.74"
"2019","4","0.40",NULL,"1170.73"
"2019","4","0.70",NULL,"13.71"
"2019","4","0.00","Yes","10.90"
"2019","4","0.20","Yes","18.69"
"2019","4","0.20",NULL,"843.37"
"2019","4","0.80",NULL,"10.43"
"2019","4","0.70",NULL,"12.03"
"2019","4","0.20",NULL,"42.05"
"2019","4","0.00",NULL,"41.86"
"2019","4","0.70",NULL,"22.60"
"2019","4","0.20",NULL,"496.98"
"2019","4","0.00","Yes","28.14"
"2019","4","0.20",NULL,"157.33"
"2019","4","0.00",NULL,"32.73"
"2019","4","0.20",NULL,"218.35"
"2019","4","0.00",NULL,"36.56"
"2019","4","0.20",NULL,"865.06"
"2019","4","0.00",NULL,"170.01"
"2019","4","0.20",NULL,"482.66"
"2019","4","0.00",NULL,"336.03"
"2019","4","0.20",NULL,"79.05"
"2019","4","0.40",NULL,"677.58"
"2019","4","0.00",NULL,"99.99"
"2019","4","0.20",NULL,"15.12"
"2019","4","0.00",NULL,"28.40"
"2019","4","0.20",NULL,"15.53"
"2019","4","0.00",NULL,"411.80"
"2019","4","0.20",NULL,"24.24"
"2019","4","0.00",NULL,"950.24"
"2019","4","0.70",NULL,"9.75"
"2019","4","0.00",NULL,"306.90"
"2019","4","0.20",NULL,"209.30"
"2019","4","0.00",NULL,"9.78"
"2019","4","0.70",NULL,"21.59"
"2019","4","0.00",NULL,"25.11"
"2019","4","0.20",NULL,"12.32"
"2019","4","0.20","Yes","33.12"
"2019","4","0.00",NULL,"195.76"
"2019","4","0.60",NULL,"44.40"
"2019","4","0.20",NULL,"67.92"
"2019","4","0.00",NULL,"291.91"
"2019","4","0.20",NULL,"51.97"
"2019","4","0.00",NULL,"214.72"
"2019","4","0.20",NULL,"77.95"
"2019","4","0.00",NULL,"136.59"
"2019","4","0.20",NULL,"751.98"
"2019","4","0.00",NULL,"123.92"
"2019","4","0.70",NULL,"2549.99"
"2019","4","0.20",NULL,"906.29"
"2019","4","0.20","Yes","11.66"
"2019","4","0.80",NULL,"2.90"
"2019","4","0.00",NULL,"240.37"
"2019","4","0.70",NULL,"37.90"
"2019","4","0.00",NULL,"199.95"
"2019","4","0.20",NULL,"436.70"
"2019","4","0.00","Yes","274.89"
"2019","4","0.00",NULL,"492.18"
"2019","4","0.70",NULL,"24.53"
"2019","4","0.20",NULL,"42.41"
"2019","4","0.00",NULL,"2591.56"
"2019","4","0.40",NULL,"233.86"
"2019","4","0.70",NULL,"7.52"
"2019","4","0.00",NULL,"11.12"
"2019","4","0.20",NULL,"45.41"
"2019","4","0.00",NULL,"207.99"
"2019","4","0.80",NULL,"2.69"
"2019","4","0.70",NULL,"17.43"
"2019","4","0.00",NULL,"25.98"
"2019","4","0.20",NULL,"5132.69"
"2019","4","0.00",NULL,"64.96"
"2019","4","0.80",NULL,"97.26"
"2019","4","0.30",NULL,"317.06"
"2019","4","0.20",NULL,"11.95"
"2019","4","0.00",NULL,"79.14"
"2019","4","0.20",NULL,"399.60"
"2019","4","0.00",NULL,"4.91"
"2019","4","0.20",NULL,"172.62"
"2019","4","0.00",NULL,"478.24"
"2019","4","0.20",NULL,"3.00"
"2019","4","0.00",NULL,"155.34"
"2019","4","0.20",NULL,"25.47"
"2019","4","0.20","Yes","23.24"
"2019","4","0.20",NULL,"102.83"
"2019","4","0.80",NULL,"11.36"
"2019","4","0.30","Yes","220.27"
"2019","4","0.00",NULL,"176.89"
"2019","4","0.70",NULL,"8.10"
"2019","4","0.20",NULL,"23.98"
"2019","4","0.00",NULL,"9.82"
"2019","4","0.60",NULL,"1.99"
"2019","4","0.20",NULL,"19.25"
"2019","4","0.00",NULL,"162.60"
"2016","5","0.00",NULL,"5.78"
"2016","5","0.30",NULL,"1212.96"
"2016","5","0.00",NULL,"127.59"
"2016","5","0.20",NULL,"10.90"
"2016","5","0.00",NULL,"55.06"
"2016","5","0.20",NULL,"70.37"
"2016","5","0.00",NULL,"45.36"
"2016","5","0.20",NULL,"100.79"
"2016","5","0.70",NULL,"3.28"
"2016","5","0.20","Yes","290.67"
"2016","5","0.20","Yes","201.58"
"2016","5","0.40","Yes","779.80"
"2016","5","0.00",NULL,"301.38"
"2016","5","0.20",NULL,"66.96"
