"row_id","order_date","ship_date","ship_mode","sales","quantity","discount","profit","returned"
"604","2016-03-15","2016-03-19","Standard Class","45.70","3","0.20","5.14",NULL
"605","2016-03-15","2016-03-19","Standard Class","7.22","3","0.70","-5.53",NULL
"606","2016-03-15","2016-03-19","Standard Class","43.19","4","0.70","-31.67",NULL
"607","2016-03-15","2016-03-19","Standard Class","131.90","3","0.20","47.82",NULL
"608","2016-05-23","2016-05-27","Standard Class","3.28","2","0.70","-2.63",NULL
"609","2016-05-23","2016-05-27","Standard Class","21.17","9","0.20","2.38",NULL
"610","2016-05-23","2016-05-27","Standard Class","55.19","2","0.40","-10.12",NULL
"611","2018-04-28","2018-05-01","First Class","369.58","3","0.20","41.58",NULL
"612","2018-04-28","2018-05-01","First Class","15.71","4","0.20","5.70",NULL
"613","2018-09-11","2018-09-13","Second Class","8.45","2","0.20","2.64",NULL
"614","2018-09-11","2018-09-13","Second Class","728.95","9","0.40","-157.94",NULL
"615","2019-11-14","2019-11-17","Second Class","119.94","10","0.40","15.99",NULL
"616","2019-11-14","2019-11-17","Second Class","3.65","2","0.70","-2.80",NULL
"619","2019-08-18","2019-08-23","Second Class","107.42","9","0.20","33.57",NULL
"622","2016-12-26","2016-12-31","Standard Class","8.69","5","0.80","-14.77",NULL
"624","2017-11-29","2017-12-03","Standard Class","555.21","5","0.10","178.90",NULL
"629","2019-12-17","2019-12-21","Standard Class","15.24","5","0.20","5.14",NULL
"631","2018-12-11","2018-12-13","Second Class","243.38","3","0.20","-51.72","1"
"632","2018-12-11","2018-12-13","Second Class","119.80","5","0.20","29.95","1"
"633","2018-12-11","2018-12-13","Second Class","300.77","4","0.20","30.08","1"
"634","2019-09-24","2019-09-26","Second Class","17.88","3","0.20","2.46",NULL
"635","2019-09-24","2019-09-26","Second Class","235.94","3","0.20","85.53",NULL
"637","2018-08-15","2018-08-21","Standard Class","18.88","3","0.70","-13.85",NULL
"638","2018-08-15","2018-08-21","Standard Class","122.33","3","0.20","12.23",NULL
"640","2018-05-20","2018-05-25","Standard Class","15.42","4","0.20","5.01","1"
"647","2018-04-01","2018-04-08","Standard Class","31.56","5","0.20","9.86",NULL
"648","2018-04-01","2018-04-08","Standard Class","30.14","2","0.20","3.01",NULL
"650","2018-12-11","2018-12-16","Second Class","302.38","3","0.20","22.68",NULL
"655","2018-08-22","2018-08-28","Standard Class","113.55","2","0.20","8.52",NULL
"656","2018-08-22","2018-08-28","Standard Class","3.32","2","0.70","-2.65",NULL
"657","2018-08-22","2018-08-28","Standard Class","134.29","2","0.20","45.32",NULL
"658","2018-09-19","2018-09-19","Same Day","701.37","2","0.30","-50.10",NULL
"659","2018-09-19","2018-09-19","Same Day","2.31","2","0.80","-3.46",NULL
"660","2017-08-24","2017-08-28","Standard Class","999.43","7","0.20","124.93",NULL
"661","2017-08-24","2017-08-28","Standard Class","724.08","14","0.20","-135.77",NULL
"662","2017-08-24","2017-08-28","Standard Class","918.79","5","0.30","-118.13",NULL
"663","2017-08-24","2017-08-28","Standard Class","2.72","3","0.80","-4.22",NULL
"666","2019-06-08","2019-06-10","Second Class","23.76","3","0.20","2.08",NULL
"667","2019-06-08","2019-06-10","Second Class","85.06","3","0.20","28.71",NULL
"668","2019-06-08","2019-06-10","Second Class","381.58","3","0.20","28.62",NULL
"669","2016-12-24","2016-12-26","First Class","30.36","5","0.20","8.73",NULL
"670","2019-06-09","2019-06-13","Standard Class","23.98","3","0.60","-14.39",NULL
"671","2019-06-09","2019-06-13","Standard Class","108.93","1","0.50","-71.89",NULL
"672","2019-06-09","2019-06-13","Standard Class","36.35","8","0.20","11.36",NULL
"673","2019-06-15","2019-06-22","Standard Class","19.56","5","0.20","1.71",NULL
"677","2019-03-18","2019-03-23","Standard Class","2.69","3","0.80","-7.39",NULL
"678","2019-03-18","2019-03-23","Standard Class","27.82","3","0.20","4.52",NULL
"679","2019-03-18","2019-03-23","Standard Class","82.52","3","0.60","-41.26",NULL
"680","2019-03-18","2019-03-23","Standard Class","182.99","3","0.80","-320.24",NULL
"681","2018-11-19","2018-11-24","Standard Class","14.35","3","0.20","4.66",NULL
"684","2019-11-04","2019-11-04","Same Day","7999.98","4","0.50","-3839.99",NULL
"685","2019-11-04","2019-11-04","Same Day","167.44","2","0.20","14.65",NULL
"689","2019-12-25","2019-12-29","Standard Class","191.98","2","0.20","4.80",NULL
"695","2017-05-14","2017-05-17","First Class","198.27","8","0.20","17.35",NULL
"696","2017-05-14","2017-05-17","First Class","47.36","4","0.20","17.76",NULL
"697","2017-05-14","2017-05-17","First Class","200.98","7","0.20","62.81",NULL
"698","2017-05-14","2017-05-17","First Class","97.70","4","0.20","31.75",NULL
"699","2017-05-14","2017-05-17","First Class","2.70","1","0.20","0.81",NULL
"700","2017-05-14","2017-05-17","First Class","18.59","2","0.70","-13.63",NULL
"701","2017-05-14","2017-05-17","First Class","4.90","3","0.70","-3.43",NULL
"702","2019-09-02","2019-09-08","Standard Class","15.07","3","0.20","4.14",NULL
"704","2017-04-09","2017-04-14","Standard Class","369.91","3","0.20","-13.87",NULL
"705","2016-09-12","2016-09-17","Standard Class","10.37","2","0.20","3.63",NULL
"706","2016-09-12","2016-09-17","Standard Class","166.84","5","0.20","18.77",NULL
"707","2016-09-12","2016-09-17","Standard Class","15.22","1","0.20","2.28",NULL
"709","2016-12-02","2016-12-04","First Class","883.92","5","0.20","-110.49",NULL
"710","2016-12-02","2016-12-04","First Class","46.72","8","0.20","15.77",NULL
"712","2019-09-03","2019-09-07","Standard Class","24.45","4","0.20","8.86",NULL
"716","2016-07-01","2016-07-06","Second Class","19.92","5","0.20","6.97","1"
"718","2019-09-24","2019-09-29","Standard Class","103.06","3","0.20","24.48",NULL
"719","2016-06-02","2016-06-07","Standard Class","59.81","3","0.20","19.44",NULL
"724","2016-10-07","2016-10-13","Standard Class","129.92","5","0.20","21.11",NULL
"725","2018-07-07","2018-07-12","Standard Class","45.58","7","0.20","5.13",NULL
"726","2019-09-16","2019-09-20","Standard Class","17.57","2","0.20","6.37",NULL
"727","2019-09-16","2019-09-20","Standard Class","55.99","1","0.20","5.60",NULL
"729","2018-12-03","2018-12-06","First Class","400.03","2","0.40","-153.35",NULL
"731","2018-12-03","2018-12-06","First Class","542.65","3","0.10","102.50",NULL
"735","2019-01-21","2019-01-25","Standard Class","99.70","6","0.20","33.65",NULL
"736","2019-01-21","2019-01-25","Standard Class","27.94","4","0.20","9.43",NULL
"738","2019-01-21","2019-01-25","Standard Class","18.72","5","0.20","6.55",NULL
"740","2016-01-04","2016-01-08","Standard Class","11.78","3","0.20","4.27",NULL
"741","2016-01-04","2016-01-08","Standard Class","272.74","3","0.20","-64.77",NULL
"742","2016-01-04","2016-01-08","Standard Class","3.54","2","0.80","-5.49",NULL
"743","2018-08-27","2018-09-01","Standard Class","51.52","5","0.20","-10.95",NULL
"744","2018-08-27","2018-09-01","Standard Class","3.53","1","0.20","1.15",NULL
"745","2018-08-27","2018-09-01","Standard Class","4.62","1","0.20","1.68",NULL
"746","2018-08-27","2018-09-01","Standard Class","55.17","4","0.20","6.21",NULL
"747","2016-05-27","2016-05-27","Same Day","567.12","10","0.20","-28.36",NULL
"749","2018-03-20","2018-03-22","Second Class","11.99","1","0.20","0.90",NULL
"754","2018-04-07","2018-04-09","First Class","1199.98","3","0.20","374.99",NULL
"756","2018-09-18","2018-09-22","Standard Class","383.44","4","0.40","-167.32",NULL
"759","2019-07-23","2019-07-28","Standard Class","13.13","3","0.20","4.27",NULL
"763","2017-02-08","2017-02-13","Standard Class","107.98","3","0.40","-27.00",NULL
"769","2016-05-14","2016-05-20","Standard Class","310.88","2","0.20","23.32",NULL
"777","2016-06-29","2016-07-06","Standard Class","32.76","7","0.20","3.69",NULL
"778","2017-08-21","2017-08-23","First Class","544.01","3","0.20","40.80","1"
"782","2017-10-03","2017-10-06","Second Class","32.07","5","0.70","-22.45",NULL
"783","2017-10-03","2017-10-06","Second Class","24.00","2","0.20","-2.70",NULL
"784","2017-10-03","2017-10-06","Second Class","35.49","1","0.50","-15.62",NULL
"785","2017-10-03","2017-10-06","Second Class","47.98","2","0.20","0.60",NULL
"787","2019-03-17","2019-03-21","Second Class","17.46","2","0.20","5.89",NULL
"788","2017-12-12","2017-12-16","Standard Class","348.93","2","0.20","34.89",NULL
"793","2018-05-20","2018-05-20","Same Day","1363.96","5","0.20","85.25",NULL
"800","2017-11-27","2017-12-03","Standard Class","283.92","5","0.20","17.75","1"
"802","2019-02-20","2019-02-23","First Class","215.97","2","0.20","18.90",NULL
"806","2016-11-01","2016-11-07","Standard Class","43.18","3","0.20","4.32",NULL
"807","2016-11-01","2016-11-07","Standard Class","1983.97","4","0.20","248.00",NULL
"817","2018-09-15","2018-09-19","Standard Class","5.34","1","0.20","1.87",NULL
"818","2016-06-28","2016-07-02","Standard Class","41.47","8","0.20","14.52",NULL
"819","2016-06-28","2016-07-02","Standard Class","3.17","3","0.70","-2.43",NULL
"820","2016-06-28","2016-07-02","Standard Class","1228.47","5","0.30","0.00",NULL
"821","2016-06-28","2016-07-02","Standard Class","31.09","3","0.70","-22.80",NULL
"822","2016-06-28","2016-07-02","Standard Class","335.52","4","0.20","117.43",NULL
"834","2018-07-23","2018-07-27","Standard Class","35.22","2","0.20","2.64",NULL
"835","2018-07-23","2018-07-27","Standard Class","23.70","2","0.20","6.52",NULL
"836","2018-07-23","2018-07-27","Standard Class","265.48","1","0.50","-111.50",NULL
"837","2016-09-08","2016-09-13","Second Class","51.18","4","0.80","-79.34",NULL
"838","2019-11-04","2019-11-11","Standard Class","9.66","2","0.20","3.26",NULL
"839","2018-03-07","2018-03-12","Standard Class","21.07","3","0.20","1.58",NULL
"842","2017-11-20","2017-11-25","Standard Class","186.05","4","0.20","9.30",NULL
"843","2018-11-07","2018-11-09","First Class","37.44","4","0.20","11.70",NULL
"844","2018-11-07","2018-11-09","First Class","26.98","4","0.20","8.77",NULL
"849","2019-01-01","2019-01-06","Standard Class","48.90","4","0.20","8.56",NULL
"863","2018-01-05","2018-01-07","Second Class","191.47","6","0.20","40.69",NULL
"864","2018-01-05","2018-01-07","Second Class","5.25","2","0.20","0.59",NULL
"865","2018-01-05","2018-01-07","Second Class","59.18","2","0.20","5.18",NULL
"868","2018-09-29","2018-10-02","First Class","15.94","4","0.20","5.18",NULL
"869","2016-04-06","2016-04-10","Standard Class","44.91","6","0.70","-35.93",NULL
"870","2018-09-03","2018-09-05","First Class","1141.47","5","0.70","-760.98",NULL
"871","2018-09-03","2018-09-05","First Class","280.78","3","0.40","-46.80",NULL
"874","2016-12-10","2016-12-15","Standard Class","106.34","7","0.20","37.22",NULL
"875","2019-08-25","2019-08-29","Standard Class","192.16","5","0.20","67.26",NULL
"879","2016-09-17","2016-09-21","Standard Class","5.89","4","0.70","-4.12",NULL
"880","2019-11-30","2019-12-02","Second Class","68.47","3","0.20","23.11",NULL
"881","2019-11-30","2019-12-02","Second Class","1242.90","5","0.10","262.39",NULL
"886","2017-04-25","2017-04-28","Second Class","13.94","3","0.20","4.53","1"
"891","2019-06-20","2019-06-26","Standard Class","51.31","3","0.20","18.60",NULL
"896","2018-11-10","2018-11-12","First Class","70.01","3","0.20","24.50",NULL
"897","2018-10-03","2018-10-06","Second Class","15.65","2","0.20","5.09",NULL
"900","2018-04-10","2018-04-12","First Class","8.90","2","0.70","-6.53",NULL
"901","2019-11-11","2019-11-13","First Class","10.44","5","0.20","3.39",NULL
"902","2019-11-11","2019-11-13","First Class","18.34","4","0.80","-32.09",NULL
"903","2019-09-15","2019-09-17","First Class","323.98","3","0.20","20.25",NULL
"907","2019-12-30","2020-01-03","Standard Class","323.14","4","0.20","12.12",NULL
"909","2019-12-30","2020-01-03","Standard Class","52.78","3","0.20","19.79",NULL
"916","2016-06-15","2016-06-21","Standard Class","99.92","2","0.30","-18.56",NULL
"917","2016-06-15","2016-06-21","Standard Class","797.94","4","0.30","-57.00",NULL
"918","2016-06-15","2016-06-21","Standard Class","8.57","3","0.80","-14.57",NULL
"919","2018-03-05","2018-03-11","Standard Class","149.35","3","0.20","50.41",NULL
"920","2018-03-05","2018-03-11","Standard Class","12.99","1","0.20","-0.81",NULL
"925","2018-09-15","2018-09-20","Standard Class","841.57","2","0.20","294.55",NULL
"926","2016-09-13","2016-09-16","First Class","15.55","3","0.20","5.44",NULL
"927","2016-09-13","2016-09-16","First Class","252.00","5","0.20","53.55",NULL
"930","2019-04-14","2019-04-17","First Class","14.59","3","0.20","2.55",NULL
"931","2019-04-14","2019-04-17","First Class","89.86","3","0.20","21.34",NULL
"932","2019-04-14","2019-04-17","First Class","13.87","3","0.20","5.03",NULL
"933","2019-09-02","2019-09-06","Standard Class","12.19","3","0.20","4.11",NULL
"934","2018-06-20","2018-06-24","Standard Class","45.06","8","0.20","15.21",NULL
"935","2018-06-20","2018-06-24","Standard Class","29.72","6","0.70","-21.79",NULL
"936","2018-06-20","2018-06-24","Standard Class","15.55","3","0.20","5.44",NULL
"937","2018-06-20","2018-06-24","Standard Class","447.70","2","0.20","33.58",NULL
"942","2018-12-13","2018-12-20","Standard Class","6.10","2","0.20","2.21",NULL
"943","2018-12-13","2018-12-20","Standard Class","1114.27","4","0.20","41.79",NULL
"946","2017-05-29","2017-06-03","Standard Class","167.76","5","0.20","62.91",NULL
"947","2017-07-26","2017-07-28","First Class","393.17","3","0.50","-204.45",NULL
"948","2019-11-28","2019-12-02","Standard Class","516.49","7","0.20","-12.91",NULL
"949","2019-11-28","2019-12-02","Standard Class","1007.23","6","0.20","75.54",NULL
"950","2019-11-28","2019-12-02","Standard Class","2065.32","12","0.40","-619.60",NULL
"951","2019-11-28","2019-12-02","Standard Class","15.55","3","0.20","5.44",NULL
"952","2019-11-28","2019-12-02","Standard Class","25.34","6","0.20","7.92",NULL
"953","2019-04-03","2019-04-07","Standard Class","25.47","4","0.20","7.64",NULL
"954","2019-12-28","2020-01-01","Standard Class","27.17","2","0.20","2.72","1"
"955","2019-12-28","2020-01-01","Standard Class","78.85","2","0.30","-11.60","1"
"957","2019-05-15","2019-05-18","Second Class","29.59","1","0.20","2.59",NULL
"958","2019-05-15","2019-05-18","Second Class","4.75","2","0.70","-3.17",NULL
"959","2019-05-15","2019-05-18","Second Class","15.55","3","0.20","5.64",NULL
"961","2019-11-14","2019-11-19","Standard Class","321.57","2","0.20","28.14",NULL
"964","2016-09-22","2016-09-24","Second Class","4.61","2","0.20","1.67",NULL
"971","2016-01-16","2016-01-18","Second Class","127.10","6","0.20","28.60",NULL
"972","2016-01-16","2016-01-18","Second Class","124.20","3","0.40","-31.05",NULL
"973","2016-01-16","2016-01-18","Second Class","18.59","2","0.70","-13.63",NULL
"974","2016-01-16","2016-01-18","Second Class","30.07","3","0.20","10.15",NULL
"976","2019-10-05","2019-10-08","Second Class","75.79","3","0.20","25.58","1"
"977","2019-07-09","2019-07-15","Standard Class","1.08","2","0.70","-0.79",NULL
"978","2019-01-07","2019-01-10","First Class","3059.98","2","0.10","680.00",NULL
"979","2018-05-30","2018-05-31","First Class","3.28","2","0.70","-2.63",NULL
"981","2018-10-03","2018-10-08","Standard Class","599.29","6","0.10","93.22",NULL
"982","2016-11-11","2016-11-14","Second Class","3.39","1","0.20","0.81",NULL
"983","2016-11-11","2016-11-14","Second Class","559.98","2","0.20","56.00",NULL
"984","2016-11-11","2016-11-14","Second Class","603.92","5","0.20","75.49",NULL
"985","2019-09-29","2019-10-05","Standard Class","7.97","2","0.20","2.59",NULL
"986","2019-09-29","2019-10-05","Standard Class","27.97","4","0.20","9.44",NULL
"987","2019-09-29","2019-10-05","Standard Class","336.51","3","0.40","44.87",NULL
"988","2017-03-10","2017-03-10","Same Day","1.11","2","0.80","-1.89",NULL
"991","2017-03-29","2017-03-31","Second Class","1166.92","5","0.20","131.28",NULL
"992","2018-09-09","2018-09-11","First Class","14.62","2","0.20","5.48",NULL
"1003","2017-07-31","2017-07-31","Same Day","1090.78","7","0.40","-290.88",NULL
"1006","2017-11-13","2017-11-17","Standard Class","115.30","3","0.20","40.35",NULL
"1007","2017-11-06","2017-11-09","First Class","7.08","3","0.20","2.48",NULL
"1008","2017-11-06","2017-11-09","First Class","4.40","3","0.70","-3.52",NULL
"1010","2019-08-01","2019-08-03","First Class","95.98","2","0.20","6.00",NULL
"1024","2017-06-16","2017-06-20","Standard Class","6.21","2","0.20","2.17",NULL
"1025","2019-12-17","2019-12-20","First Class","11.81","2","0.20","4.28",NULL
"1026","2018-01-11","2018-01-13","Second Class","15.55","3","0.20","5.44","1"
"1027","2018-01-11","2018-01-13","Second Class","63.31","3","0.20","20.58","1"
"1028","2018-01-11","2018-01-13","Second Class","15.59","2","0.40","-9.87","1"
"1034","2018-11-20","2018-11-22","First Class","15.70","3","0.20","5.10",NULL
"1035","2018-11-20","2018-11-22","First Class","2.63","2","0.70","-1.93",NULL
"1036","2018-11-20","2018-11-22","First Class","14.43","3","0.70","-10.58",NULL
"1038","2017-06-13","2017-06-14","First Class","36.62","3","0.20","13.73",NULL
"1039","2019-11-20","2019-11-21","First Class","23.97","7","0.20","2.70",NULL
"1040","2019-11-20","2019-11-21","First Class","28.73","3","0.20","1.80",NULL
"1043","2018-09-06","2018-09-09","Second Class","722.35","3","0.20","90.29",NULL
"1044","2019-07-09","2019-07-12","First Class","8.84","5","0.20","2.98",NULL
"1045","2019-07-09","2019-07-12","First Class","58.46","9","0.80","-146.16",NULL
"1046","2019-10-12","2019-10-16","Standard Class","254.60","14","0.30","-18.19",NULL
"1047","2018-03-08","2018-03-13","Standard Class","1363.96","5","0.20","85.25",NULL
"1048","2018-03-08","2018-03-13","Standard Class","102.36","3","0.20","-3.84",NULL
"1049","2016-05-27","2016-06-01","Second Class","1113.50","12","0.20","125.27",NULL
"1051","2017-07-03","2017-07-05","First Class","168.46","2","0.20","-29.48",NULL
